ref,schemaLocation,id,subRubric,publicationDate,legalRemedy,title_en,entryType
https://amtsblattportal.ch/api/v1/publications/127112d2-dfbc-4c54-a681-0ee281d6dc7a/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,127112d2-dfbc-4c54-a681-0ee281d6dc7a,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change ZINGG-LAMPRECHT AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/8e130263-ed4d-40bf-ab76-e37f7c414a61/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,8e130263-ed4d-40bf-ab76-e37f7c414a61,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Wüger Gastronomie AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/41cf6c02-d4fc-498a-a193-80f319c074de/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,41cf6c02-d4fc-498a-a193-80f319c074de,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Animo Immobilien & Baumanagement AG, Unterengstringen, new Spreitenbach",Change
https://amtsblattportal.ch/api/v1/publications/90319110-d617-4fcc-9d19-5cf3e8380548/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,90319110-d617-4fcc-9d19-5cf3e8380548,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Egli AG Fassadensysteme, Biel/Bienne",Change
https://amtsblattportal.ch/api/v1/publications/0f021a2f-44bd-47c7-9669-ff098d5a50e3/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,0f021a2f-44bd-47c7-9669-ff098d5a50e3,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Wydler Motorsport AG, Dübendorf",Change
https://amtsblattportal.ch/api/v1/publications/430ec1d3-8a3f-4215-9a20-b60a820748cb/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,430ec1d3-8a3f-4215-9a20-b60a820748cb,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Vantage Education AG, Baar, new Zürich",Change
https://amtsblattportal.ch/api/v1/publications/0d9a63a6-116f-4884-89b8-80e0dc7c47f6/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,0d9a63a6-116f-4884-89b8-80e0dc7c47f6,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Woko Studentische Wohngenossenschaft Zürich, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/dcf357da-070b-484c-ac63-a310a3419216/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,dcf357da-070b-484c-ac63-a310a3419216,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change VitaFutura AG, Volketswil",Change
https://amtsblattportal.ch/api/v1/publications/b3251d55-163e-45e3-ada5-a7acd1cc0edc/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,b3251d55-163e-45e3-ada5-a7acd1cc0edc,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change VetTrust Tierklinik Zürich Ost AG, Dietlikon",Change
https://amtsblattportal.ch/api/v1/publications/91513f8c-e949-4ceb-804a-fb7bfb027b33/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,91513f8c-e949-4ceb-804a-fb7bfb027b33,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Aeschlimann HAUSWARTUNGEN, Heimberg",Change
https://amtsblattportal.ch/api/v1/publications/5c563a5e-6043-42dd-8e36-9dda43128a62/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,5c563a5e-6043-42dd-8e36-9dda43128a62,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Universal Erame Diensteide Businesses AG, Zürich, new Eram Swiss Medical AG",Change
https://amtsblattportal.ch/api/v1/publications/c76b3dc7-5cc4-44a2-a9b4-dd6c82374b5f/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c76b3dc7-5cc4-44a2-a9b4-dd6c82374b5f,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change TK Consult AG, Zürich, new TK CONSULT AG",Change
https://amtsblattportal.ch/api/v1/publications/038e717f-9778-4b5b-8c97-2a851a7ad3e8/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,038e717f-9778-4b5b-8c97-2a851a7ad3e8,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Theo Müller Holding (Schweiz) AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/37781aa6-8ce1-420c-b7cf-929ec9b1d007/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,37781aa6-8ce1-420c-b7cf-929ec9b1d007,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Utama Consulting GmbH, Richterswil, new Utama Consulting GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/182846bf-6693-407b-9728-1dc505507d29/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,182846bf-6693-407b-9728-1dc505507d29,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Textur Freudiger, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/2e2ae05b-b29a-4fa8-8b3f-f6dd2c275f8b/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,2e2ae05b-b29a-4fa8-8b3f-f6dd2c275f8b,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Rothschild & Co Bank AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/3350e940-943b-46a7-a82e-65274abe1fa9/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,3350e940-943b-46a7-a82e-65274abe1fa9,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change SquaredData AG, Uetikon am See",Change
https://amtsblattportal.ch/api/v1/publications/24f4b111-8991-4f73-b63d-46a09af15dfc/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,24f4b111-8991-4f73-b63d-46a09af15dfc,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change sense of care GmbH, Geroldswil",Change
https://amtsblattportal.ch/api/v1/publications/6b66037a-b2bc-4100-97fb-ef84e1d1c860/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,6b66037a-b2bc-4100-97fb-ef84e1d1c860,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change SB Solarium Betriebs AG, Zürich, new Winterthur",Change
https://amtsblattportal.ch/api/v1/publications/abdbbc7a-c5e0-4e3c-b5a4-adde4872dac5/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,abdbbc7a-c5e0-4e3c-b5a4-adde4872dac5,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change SWISSGLIOMA Foundation, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/97d09845-9f4e-48b1-9377-2e0f8907f70a/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,97d09845-9f4e-48b1-9377-2e0f8907f70a,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Steiger Venture Partners AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/c6b236ea-8aae-4538-919e-b9ff7443369d/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c6b236ea-8aae-4538-919e-b9ff7443369d,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change The Nuance Group AG, Kloten",Change
https://amtsblattportal.ch/api/v1/publications/c02ce574-70a9-4fc9-82f5-26fd6214f623/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c02ce574-70a9-4fc9-82f5-26fd6214f623,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Odne AG, Dübendorf",Change
https://amtsblattportal.ch/api/v1/publications/1a736b18-772e-4a33-b795-c62c91c32600/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,1a736b18-772e-4a33-b795-c62c91c32600,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Paian IT Solutions AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/6c72d2be-6911-4ba4-9aa2-a08ae982b3d3/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,6c72d2be-6911-4ba4-9aa2-a08ae982b3d3,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Protenus GmbH in Liquidation, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/233ecbbb-4738-43ef-a09f-a31f84c0d901/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,233ecbbb-4738-43ef-a09f-a31f84c0d901,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Stiftung Bühl, Wädenswil",Change
https://amtsblattportal.ch/api/v1/publications/d83f60e5-41ff-4763-b532-f05bff5d72bf/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,d83f60e5-41ff-4763-b532-f05bff5d72bf,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Schneider Automobile, Rümlang",Change
https://amtsblattportal.ch/api/v1/publications/4ce6afc6-e82b-46aa-abb3-c82fe6e79597/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,4ce6afc6-e82b-46aa-abb3-c82fe6e79597,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Merkle Switzerland AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/612db13e-bd1c-40ed-8e26-54cba05ce5e9/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,612db13e-bd1c-40ed-8e26-54cba05ce5e9,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change NOBLE PROPERTIES HOLDING AG, Zürich, new NOBLE PROPERTIES HOLDING AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/1e1b5dda-8d5c-4bc4-82d6-edfaa5b5a0b1/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,1e1b5dda-8d5c-4bc4-82d6-edfaa5b5a0b1,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change mesoneer AG, Wallisellen",Change
https://amtsblattportal.ch/api/v1/publications/bf74b2db-c05e-4a5a-b89e-20b8a3668ec5/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,bf74b2db-c05e-4a5a-b89e-20b8a3668ec5,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change May Studio für Architektur GmbH, Winterthur",Change
https://amtsblattportal.ch/api/v1/publications/f9ff08fe-1552-4cd0-b983-9b0b8164f96b/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,f9ff08fe-1552-4cd0-b983-9b0b8164f96b,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Nastha & Rohner GmbH, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/3317349c-96fc-4cd3-a93c-3bec660e94d8/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,3317349c-96fc-4cd3-a93c-3bec660e94d8,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Helvetica Power Solutions GmbH, Zürich, new Helvetica Power Solutions GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/a07821d0-7b7b-44b5-985f-8bb74a8d95af/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,a07821d0-7b7b-44b5-985f-8bb74a8d95af,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Innovation Process Technology AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/3c313a2b-5158-4315-897c-502c3a1666d7/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,3c313a2b-5158-4315-897c-502c3a1666d7,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Liliane Hirzel-Atzli Stiftung, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/8e200f87-7529-4fd3-aa53-87f1b292da5a/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,8e200f87-7529-4fd3-aa53-87f1b292da5a,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change LANDIS AG, Geroldswil",Change
https://amtsblattportal.ch/api/v1/publications/555f20ba-c2c9-4340-a621-867433376225/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,555f20ba-c2c9-4340-a621-867433376225,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change LG Bautechnik GmbH, Altendorf, new Dübendorf",Change
https://amtsblattportal.ch/api/v1/publications/e93175ff-2cb2-43be-b55a-50bec13860d9/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,e93175ff-2cb2-43be-b55a-50bec13860d9,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change K. Schärer Getränke AG, Glattfelden, new K. Schärer Getränke AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/5f3ac5a5-d1e9-4fd7-8ab3-c7bd2c8b4d75/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,5f3ac5a5-d1e9-4fd7-8ab3-c7bd2c8b4d75,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Kinderarzthaus AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/9ede20ce-6408-4aed-a861-3771a030d953/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,9ede20ce-6408-4aed-a861-3771a030d953,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Globus Investment AG, Zürich, new Herrliberg",Change
https://amtsblattportal.ch/api/v1/publications/c37ef2d6-519e-4881-82ca-63179724116c/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c37ef2d6-519e-4881-82ca-63179724116c,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Freie Schulvereinigung In Memoriam Walter Wyssling, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/909ca2af-e63d-4a05-8df6-881197dd7bf2/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,909ca2af-e63d-4a05-8df6-881197dd7bf2,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Grivag AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/8cf980ae-d3cb-4b31-8cb6-ce88753bb7b0/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,8cf980ae-d3cb-4b31-8cb6-ce88753bb7b0,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change GAYA - Zahran Family Business, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/7d816f34-477a-43fd-b1ca-cd51fe1d0459/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,7d816f34-477a-43fd-b1ca-cd51fe1d0459,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Dorin Partner GmbH, Trimbach, new Zürich",Change
https://amtsblattportal.ch/api/v1/publications/11e75da8-0111-4e00-a841-6fce0c5e5903/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,11e75da8-0111-4e00-a841-6fce0c5e5903,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Drahtwerk GmbH, Kloten, new Embrach",Change
https://amtsblattportal.ch/api/v1/publications/5ab9387f-7d2f-4cdf-87c7-a364b7f91cb3/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,5ab9387f-7d2f-4cdf-87c7-a364b7f91cb3,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change DMEN Invest GmbH, Uster",Change
https://amtsblattportal.ch/api/v1/publications/f154b9cf-283b-443c-8b02-fc37a5929a14/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,f154b9cf-283b-443c-8b02-fc37a5929a14,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Digitalparking AG, Schlieren",Change
https://amtsblattportal.ch/api/v1/publications/3a4936c3-5062-4ad4-bf3a-1cd8a8611982/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,3a4936c3-5062-4ad4-bf3a-1cd8a8611982,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Dynamic Capital Group AG in Liquidation, Winterthur",Change
https://amtsblattportal.ch/api/v1/publications/fb556d43-2ef9-4177-a68b-ae9d2330e285/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,fb556d43-2ef9-4177-a68b-ae9d2330e285,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Fisca Vorsorgestiftung der UBS AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/87b8aaf8-d444-4ce8-a41b-fc1f584e0413/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,87b8aaf8-d444-4ce8-a41b-fc1f584e0413,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Everest Capital GmbH, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/24f6c559-7b53-4b7e-8bac-898cfdf15c17/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,24f6c559-7b53-4b7e-8bac-898cfdf15c17,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change FitAid Performance GmbH, Aesch (ZH)",Change
https://amtsblattportal.ch/api/v1/publications/c4de3bf5-a407-4db0-8d53-9f753ff2f8ec/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c4de3bf5-a407-4db0-8d53-9f753ff2f8ec,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Engineering 2000 AG, Zürich, new Engineering 2000 AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/01a1af04-2cf8-4f2f-84d2-9ef1dc7dbd2d/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,01a1af04-2cf8-4f2f-84d2-9ef1dc7dbd2d,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Dentsu International Switzerland AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/d87b029c-75cf-486e-98ce-a13832fa92c5/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,d87b029c-75cf-486e-98ce-a13832fa92c5,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Health Tech Park Zürich - Schlieren, Schlieren",Change
https://amtsblattportal.ch/api/v1/publications/4ec94772-3b67-4034-b2b3-834f6d00ca89/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,4ec94772-3b67-4034-b2b3-834f6d00ca89,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Financial Construction AG, Zürich, new Financial Construction AG in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/c5d1d5c6-3ac0-479f-98e4-2339ee67f2a5/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,c5d1d5c6-3ac0-479f-98e4-2339ee67f2a5,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Allreal Toni AG, Opfikon",Change
https://amtsblattportal.ch/api/v1/publications/ed09efbb-7628-4a0c-8a6d-6b675ea41c58/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,ed09efbb-7628-4a0c-8a6d-6b675ea41c58,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change cvPage GmbH, Zürich, new cvPage GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/a9fb5e3e-0848-49a2-b31e-69064d67ce28/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,a9fb5e3e-0848-49a2-b31e-69064d67ce28,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Dentsu Switzerland AG, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/20eb7a0d-d217-4877-8086-dee622863007/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,20eb7a0d-d217-4877-8086-dee622863007,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change Digi-Foto GmbH, Zürich, new Digi-Foto GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/00458b9b-947e-4eaf-bf61-5381366cf612/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,00458b9b-947e-4eaf-bf61-5381366cf612,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change CSC Baumanagement GmbH, Zürich, new CSC Baumanagement GmbH in Liquidation",Change
https://amtsblattportal.ch/api/v1/publications/b5199ed8-e604-4088-a3d0-826d1f6d93a1/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,b5199ed8-e604-4088-a3d0-826d1f6d93a1,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change CORUM GROUP INTERNATIONAL S.à.r.l., Luxembourg, Zweigniederlassung Zürich, Zürich",Change
https://amtsblattportal.ch/api/v1/publications/10f3a25a-c9bf-4289-95ac-4d38234e5d5f/xml,https://amtsblattportal.ch/api/v1/schemas/shab/1.23/HR02-export.xsd,10f3a25a-c9bf-4289-95ac-4d38234e5d5f,HR02,2025-01-15,Die Mutation der aufgeführten Rechtseinheit wurde im Handelsregister vorgenommen. <br />Publikation nach HRegV Art. 9 und Art. 35.,"Change A. Menarini GmbH, Zürich",Change
